"Date"
"1981-07-09",2.4655
"1981-07-10",2.4385
"1981-07-13",2.4233
"1981-07-14",2.4479
"1981-07-15",2.408
"1981-07-16",2.4105
"1981-07-17",2.4265
"1981-07-20",2.4468
"1981-07-21",2.47
"1981-07-22",2.4405
"1981-07-23",2.446
"1981-07-24",2.438
"1981-07-27",2.4355
"1981-07-28",2.441
"1981-07-29",2.4575
"1981-07-30",2.457
"1981-07-31",2.471
"1981-08-03",2.527
"1981-08-04",2.535
"1981-08-05",2.5095
"1981-08-06",2.5215
"1981-08-07",2.5315
"1981-08-10",2.5705
"1981-08-11",2.559
"1981-08-12",2.499
"1981-08-13",2.5167
"1981-08-14",2.527
"1981-08-17",2.497
"1981-08-18",2.498
"1981-08-19",2.498
"1981-08-20",2.471
"1981-08-21",2.449
"1981-08-24",2.4735
"1981-08-25",2.5035
"1981-08-26",2.4645
"1981-08-27",2.4755
"1981-08-28",2.451
"1981-08-31",2.4475
"1981-09-01",2.456
"1981-09-02",2.44
"1981-09-03",2.4255
"1981-09-04",2.411
"1981-09-08",2.4365
"1981-09-09",2.43
"1981-09-10",2.399
"1981-09-11",2.401
"1981-09-14",2.376
"1981-09-15",2.3375
"1981-09-16",2.307
"1981-09-17",2.28
"1981-09-18",2.27
"1981-09-21",2.23
"1981-09-22",2.282
"1981-09-23",2.3
"1981-09-24",2.3165
"1981-09-25",2.323
"1981-09-28",2.34
"1981-09-29",2.3105
"1981-09-30",2.325
"1981-10-01",2.323
"1981-10-02",2.294
"1981-10-05",2.225
"1981-10-06",2.2525
"1981-10-07",2.219
"1981-10-08",2.206
"1981-10-09",2.1905
"1981-10-13",2.2215
"1981-10-14",2.2225
"1981-10-15",2.2295
"1981-10-16",2.238
"1981-10-19",2.233
"1981-10-20",2.237
"1981-10-21",2.273
"1981-10-22",2.2815
"1981-10-23",2.275
"1981-10-26",2.31
"1981-10-27",2.3055
"1981-10-28",2.291
"1981-10-29",2.27
"1981-10-30",2.2435
"1981-11-02",2.223
"1981-11-04",2.212
"1981-11-05",2.2245
"1981-11-06",2.222
"1981-11-09",2.2055
"1981-11-10",2.229
"1981-11-12",2.2115
"1981-11-13",2.222
"1981-11-16",2.241
"1981-11-17",2.2515
"1981-11-18",2.236
"1981-11-19",2.244
"1981-11-20",2.259
"1981-11-23",2.253
"1981-11-24",2.23
"1981-11-25",2.2315
"1981-11-27",2.216
"1981-11-30",2.2138
"1981-12-01",2.224
"1981-12-02",2.218
"1981-12-03",2.232
"1981-12-04",2.2265
"1981-12-07",2.241
"1981-12-08",2.249
"1981-12-09",2.241
"1981-12-10",2.254
"1981-12-11",2.261
"1981-12-14",2.283
"1981-12-15",2.268
"1981-12-16",2.2775
"1981-12-17",2.2765
"1981-12-18",2.292
"1981-12-21",2.284
"1981-12-22",2.2725
"1981-12-23",2.275
"1981-12-24",2.268
"1981-12-28",2.2695
"1981-12-29",2.2715
"1981-12-30",2.251
"1981-12-31",2.238
"1982-01-04",2.2413
"1982-01-05",2.2615
"1982-01-06",2.246
"1982-01-07",2.2613
"1982-01-08",2.2585
"1982-01-11",2.284
"1982-01-12",2.287
"1982-01-13",2.293
"1982-01-14",2.306
"1982-01-15",2.312
"1982-01-18",2.2975
"1982-01-19",2.2948
"1982-01-20",2.3085
"1982-01-21",2.2972
"1982-01-22",2.3085
"1982-01-25",2.338
"1982-01-26",2.314
"1982-01-27",2.3225
"1982-01-28",2.3275
"1982-01-29",2.3165
"1982-02-01",2.35
"1982-02-02",2.3525
"1982-02-03",2.3595
"1982-02-04",2.3415
"1982-02-05",2.345
"1982-02-08",2.3577
"1982-02-09",2.375
"1982-02-10",2.3667
"1982-02-11",2.3665
"1982-02-16",2.3955
"1982-02-17",2.399
"1982-02-18",2.366
"1982-02-19",2.3645
"1982-02-22",2.3515
"1982-02-23",2.373
"1982-02-24",2.367
"1982-02-25",2.3697
"1982-02-26",2.388
"1982-03-01",2.3875
"1982-03-02",2.3768
"1982-03-03",2.3719
"1982-03-04",2.3645
"1982-03-05",2.3435
"1982-03-08",2.343
"1982-03-09",2.3675
"1982-03-10",2.3583
"1982-03-11",2.371
"1982-03-12",2.3795
"1982-03-15",2.3735
"1982-03-16",2.3775
"1982-03-17",2.373
"1982-03-18",2.3754
"1982-03-19",2.3838
"1982-03-22",2.391
"1982-03-23",2.385
"1982-03-24",2.3865
"1982-03-25",2.3935
"1982-03-26",2.396
"1982-03-29",2.415
"1982-03-30",2.408
"1982-03-31",2.4175
"1982-04-01",2.4028
"1982-04-02",2.398
"1982-04-05",2.4082
"1982-04-06",2.4138
"1982-04-07",2.4135
"1982-04-08",2.4225
"1982-04-09",2.4225
"1982-04-12",2.4195
"1982-04-13",2.412
"1982-04-14",2.4192
"1982-04-15",2.4245
"1982-04-16",2.4222
"1982-04-19",2.4104
"1982-04-20",2.3988
"1982-04-21",2.3948
"1982-04-22",2.396
"1982-04-23",2.3875
"1982-04-26",2.3735
"1982-04-27",2.3685
"1982-04-28",2.3555
"1982-04-29",2.339
"1982-04-30",2.331
"1982-05-03",2.3385
"1982-05-04",2.3453
"1982-05-05",2.321
"1982-05-06",2.3095
"1982-05-07",2.2897
"1982-05-10",2.286
"1982-05-11",2.282
"1982-05-12",2.283
"1982-05-13",2.293
"1982-05-14",2.3065
"1982-05-17",2.305
"1982-05-18",2.317
"1982-05-19",2.3185
"1982-05-20",2.3165
"1982-05-21",2.306
"1982-05-24",2.3005
"1982-05-25",2.3145
"1982-05-26",2.329
"1982-05-27",2.346
"1982-05-28",2.3475
"1982-06-01",2.3763
"1982-06-02",2.369
"1982-06-03",2.363
"1982-06-04",2.365
"1982-06-07",2.382
"1982-06-08",2.4005
"1982-06-09",2.4145
"1982-06-10",2.413
"1982-06-11",2.3945
"1982-06-14",2.422
"1982-06-15",2.4195
"1982-06-16",2.4335
"1982-06-17",2.4455
"1982-06-18",2.4605
"1982-06-21",2.478
"1982-06-22",2.454
"1982-06-23",2.477
"1982-06-24",2.4735
"1982-06-25",2.487
"1982-06-28",2.4933
"1982-06-29",2.4625
"1982-06-30",2.4595
"1982-07-01",2.4695
"1982-07-02",2.477
"1982-07-06",2.4897
"1982-07-07",2.511
"1982-07-08",2.514
"1982-07-09",2.4935
"1982-07-12",2.4775
"1982-07-13",2.497
"1982-07-14",2.4958
"1982-07-15",2.4925
"1982-07-16",2.4765
"1982-07-19",2.474
"1982-07-20",2.451
"1982-07-21",2.4305
"1982-07-22",2.4328
"1982-07-23",2.396
"1982-07-26",2.409
"1982-07-27",2.4275
"1982-07-28",2.45
"1982-07-29",2.46
"1982-07-30",2.466
"1982-08-02",2.434
"1982-08-03",2.442
"1982-08-04",2.486
"1982-08-05",2.486
"1982-08-06",2.4965
"1982-08-09",2.5177
"1982-08-10",2.516
"1982-08-11",2.523
"1982-08-12",2.518
"1982-08-13",2.51
"1982-08-16",2.52
"1982-08-17",2.507
"1982-08-18",2.48
"1982-08-19",2.486
"1982-08-20",2.453
"1982-08-23",2.455
"1982-08-24",2.418
"1982-08-25",2.4275
"1982-08-26",2.4385
"1982-08-27",2.471
"1982-08-30",2.507
"1982-08-31",2.497
"1982-09-01",2.491
"1982-09-02",2.4735
"1982-09-03",2.476
"1982-09-07",2.4735
"1982-09-08",2.488
"1982-09-09",2.481
"1982-09-10",2.505
"1982-09-13",2.5185
"1982-09-14",2.513
"1982-09-15",2.5145
"1982-09-16",2.513
"1982-09-17",2.501
"1982-09-20",2.503
"1982-09-21",2.5045
"1982-09-22",2.4968
"1982-09-23",2.509
"1982-09-24",2.5135
"1982-09-27",2.5405
"1982-09-28",2.543
"1982-09-29",2.5278
"1982-09-30",2.529
"1982-10-01",2.5255
"1982-10-04",2.554
"1982-10-05",2.552
"1982-10-06",2.5445
"1982-10-07",2.5225
"1982-10-08",2.527
"1982-10-12",2.489
"1982-10-13",2.5105
"1982-10-14",2.5172
"1982-10-15",2.517
"1982-10-18",2.5145
"1982-10-19",2.516
"1982-10-20",2.5253
"1982-10-21",2.5295
"1982-10-22",2.5285
"1982-10-25",2.5545
"1982-10-26",2.548
"1982-10-27",2.543
"1982-10-28",2.561
"1982-10-29",2.56
"1982-11-01",2.5525
"1982-11-03",2.5575
"1982-11-04",2.576
"1982-11-05",2.579
"1982-11-08",2.596
"1982-11-09",2.5815
"1982-11-10",2.5768
"1982-11-12",2.591
"1982-11-15",2.5865
"1982-11-16",2.5718
"1982-11-17",2.5735
"1982-11-18",2.5685
"1982-11-19",2.543
"1982-11-22",2.5455
"1982-11-23",2.5492
"1982-11-24",2.527
"1982-11-26",2.5065
"1982-11-29",2.4845
"1982-11-30",2.465
"1982-12-01",2.4665
"1982-12-02",2.448
"1982-12-03",2.426
"1982-12-06",2.4285
"1982-12-07",2.425
"1982-12-08",2.4335
"1982-12-09",2.459
"1982-12-10",2.4525
"1982-12-13",2.478
"1982-12-14",2.439
"1982-12-15",2.451
"1982-12-16",2.4165
"1982-12-17",2.4205
"1982-12-20",2.4175
"1982-12-21",2.407
"1982-12-22",2.405
"1982-12-23",2.3955
"1982-12-24",2.39
"1982-12-27",2.3815
"1982-12-28",2.3705
"1982-12-29",2.373
"1982-12-30",2.382
"1982-12-31",2.378
"1983-01-03",2.374
"1983-01-04",2.3655
"1983-01-05",2.349
"1983-01-06",2.3495
"1983-01-07",2.3383
"1983-01-10",2.3315
"1983-01-11",2.3445
"1983-01-12",2.3605
"1983-01-13",2.342
"1983-01-14",2.355
"1983-01-17",2.3583
"1983-01-18",2.393
"1983-01-19",2.414
"1983-01-20",2.4225
"1983-01-21",2.442
"1983-01-24",2.4645
"1983-01-25",2.4215
"1983-01-26",2.426
"1983-01-27",2.4265
"1983-01-28",2.432
"1983-01-31",2.465
"1983-02-01",2.464
"1983-02-02",2.4945
"1983-02-03",2.466
"1983-02-04",2.476
"1983-02-07",2.4505
"1983-02-08",2.443
"1983-02-09",2.431
"1983-02-10",2.4105
"1983-02-11",2.406
"1983-02-14",2.413
"1983-02-15",2.41
"1983-02-16",2.388
"1983-02-17",2.397
"1983-02-18",2.3972
"1983-02-22",2.4095
"1983-02-23",2.418
"1983-02-24",2.4085
"1983-02-25",2.4145
"1983-02-28",2.434
"1983-03-01",2.4425
"1983-03-02",2.4315
"1983-03-03",2.425
"1983-03-04",2.4025
"1983-03-07",2.3885
"1983-03-08",2.406
"1983-03-09",2.4065
"1983-03-10",2.3937
"1983-03-11",2.399
"1983-03-14",2.384
"1983-03-15",2.388
"1983-03-16",2.381
"1983-03-17",2.3875
"1983-03-18",2.396
"1983-03-21",2.417
"1983-03-22",2.418
"1983-03-23",2.4245
"1983-03-24",2.4218
"1983-03-25",2.417
"1983-03-28",2.434
"1983-03-29",2.431
"1983-03-30",2.4275
"1983-03-31",2.431
"1983-04-01",2.427
"1983-04-04",2.4185
"1983-04-05",2.418
"1983-04-06",2.4125
"1983-04-07",2.4165
"1983-04-08",2.427
"1983-04-11",2.4225
"1983-04-12",2.4247
"1983-04-13",2.4415
"1983-04-14",2.4425
"1983-04-15",2.437
"1983-04-18",2.459
"1983-04-19",2.4495
"1983-04-20",2.4612
"1983-04-21",2.4555
"1983-04-22",2.4472
"1983-04-25",2.4449
"1983-04-26",2.4507
"1983-04-27",2.4485
"1983-04-28",2.464
"1983-04-29",2.4665
"1983-05-02",2.4615
"1983-05-03",2.458
"1983-05-04",2.447
"1983-05-05",2.4435
"1983-05-06",2.4415
"1983-05-09",2.4352
"1983-05-10",2.4435
"1983-05-11",2.437
"1983-05-12",2.4405
"1983-05-13",2.443
"1983-05-16",2.462
"1983-05-17",2.4617
"1983-05-18",2.4645
"1983-05-19",2.4785
"1983-05-20",2.4775
"1983-05-23",2.485
"1983-05-24",2.494
"1983-05-25",2.4897
"1983-05-26",2.4947
"1983-05-27",2.5145
"1983-05-31",2.5245
"1983-06-01",2.548
"1983-06-02",2.5405
"1983-06-03",2.543
"1983-06-06",2.565
"1983-06-07",2.5685
"1983-06-08",2.5677
"1983-06-09",2.565
"1983-06-10",2.556
"1983-06-13",2.5535
"1983-06-14",2.565
"1983-06-15",2.5675
"1983-06-16",2.5555
"1983-06-17",2.5585
"1983-06-20",2.5455
"1983-06-21",2.5495
"1983-06-22",2.5217
"1983-06-23",2.524
"1983-06-24",2.526
"1983-06-27",2.5325
"1983-06-28",2.54
"1983-06-29",2.544
"1983-06-30",2.541
"1983-07-01",2.5413
"1983-07-05",2.5685
"1983-07-06",2.5676
"1983-07-07",2.577
"1983-07-08",2.578
"1983-07-11",2.5857
"1983-07-12",2.5882
"1983-07-13",2.5848
"1983-07-14",2.5782
"1983-07-15",2.5985
"1983-07-18",2.5968
"1983-07-19",2.592
"1983-07-20",2.577
"1983-07-21",2.582
"1983-07-22",2.592
"1983-07-25",2.607
"1983-07-26",2.6108
"1983-07-27",2.6245
"1983-07-28",2.6293
"1983-07-29",2.6485
"1983-08-01",2.679
"1983-08-02",2.661
"1983-08-03",2.6613
"1983-08-04",2.67
"1983-08-05",2.682
"1983-08-08",2.6956
"1983-08-09",2.6895
"1983-08-10",2.7248
"1983-08-11",2.7348
"1983-08-12",2.724
"1983-08-15",2.711
"1983-08-16",2.662
"1983-08-17",2.6405
"1983-08-18",2.6348
"1983-08-19",2.6555
"1983-08-22",2.635
"1983-08-23",2.6285
"1983-08-24",2.636
"1983-08-25",2.6395
"1983-08-26",2.663
"1983-08-29",2.68
"1983-08-30",2.688
"1983-08-31",2.697
"1983-09-01",2.696
"1983-09-02",2.6955
"1983-09-06",2.6805
"1983-09-07",2.688
"1983-09-08",2.677
"1983-09-09",2.6725
"1983-09-12",2.6607
"1983-09-13",2.68
"1983-09-14",2.6867
"1983-09-15",2.6795
"1983-09-16",2.667
"1983-09-19",2.658
"1983-09-20",2.6685
"1983-09-21",2.6665
"1983-09-22",2.6825
"1983-09-23",2.6525
"1983-09-26",2.646
"1983-09-27",2.6505
"1983-09-28",2.6455
"1983-09-29",2.641
"1983-09-30",2.6315
"1983-10-03",2.623
"1983-10-04",2.6275
"1983-10-05",2.596
"1983-10-06",2.5805
"1983-10-07",2.5673
"1983-10-11",2.5873
"1983-10-12",2.6135
"1983-10-13",2.6046
"1983-10-14",2.618
"1983-10-17",2.603
"1983-10-18",2.5842
"1983-10-19",2.585
"1983-10-20",2.5888
"1983-10-21",2.5828
"1983-10-24",2.61
"1983-10-25",2.6042
"1983-10-26",2.6175
"1983-10-27",2.619
"1983-10-28",2.6205
"1983-10-31",2.6315
"1983-11-01",2.6545
"1983-11-02",2.6452
"1983-11-03",2.6585
"1983-11-04",2.6708
"1983-11-07",2.6795
"1983-11-09",2.6675
"1983-11-10",2.658
"1983-11-14",2.6763
"1983-11-15",2.6775
"1983-11-16",2.6865
"1983-11-17",2.6975
"1983-11-18",2.7045
"1983-11-21",2.701
"1983-11-22",2.6885
"1983-11-23",2.7025
"1983-11-25",2.712
"1983-11-28",2.7122
"1983-11-29",2.7152
"1983-11-30",2.699
"1983-12-01",2.702
"1983-12-02",2.7115
"1983-12-05",2.744
"1983-12-06",2.735
"1983-12-07",2.7355
"1983-12-08",2.7345
"1983-12-09",2.752
"1983-12-12",2.753
"1983-12-13",2.771
"1983-12-14",2.7665
"1983-12-15",2.772
"1983-12-16",2.7767
"1983-12-19",2.772
"1983-12-20",2.7675
"1983-12-21",2.769
"1983-12-22",2.7685
"1983-12-23",2.759
"1983-12-27",2.7558
"1983-12-28",2.7515
"1983-12-29",2.7285
"1983-12-30",2.725
"1984-01-03",2.7605
"1984-01-04",2.788
"1984-01-05",2.798
"1984-01-06",2.8107
"1984-01-09",2.829
"1984-01-10",2.814
"1984-01-11",2.8395
"1984-01-12",2.8395
"1984-01-13",2.808
"1984-01-16",2.798
"1984-01-17",2.8085
"1984-01-18",2.803
"1984-01-19",2.7925
"1984-01-20",2.8205
"1984-01-23",2.812
"1984-01-24",2.826
"1984-01-25",2.823
"1984-01-26",2.811
"1984-01-27",2.821
"1984-01-30",2.8117
"1984-01-31",2.8165
"1984-02-01",2.792
"1984-02-02",2.76
"1984-02-03",2.7355
"1984-02-06",2.743
"1984-02-07",2.7655
"1984-02-08",2.7535
"1984-02-09",2.7375
"1984-02-10",2.7415
"1984-02-14",2.722
"1984-02-15",2.6672
"1984-02-16",2.6735
"1984-02-17",2.6833
"1984-02-21",2.708
"1984-02-22",2.6625
"1984-02-23",2.6615
"1984-02-24",2.625
"1984-02-27",2.6362
"1984-02-28",2.6044
"1984-02-29",2.5983
"1984-03-01",2.611
"1984-03-02",2.5855
"1984-03-05",2.5795
"1984-03-06",2.5518
"1984-03-07",2.555
"1984-03-08",2.5875
"1984-03-09",2.582
"1984-03-12",2.603
"1984-03-13",2.572
"1984-03-14",2.5655
"1984-03-15",2.5835
"1984-03-16",2.6275
"1984-03-19",2.629
"1984-03-20",2.637
"1984-03-21",2.647
"1984-03-22",2.6355
"1984-03-23",2.6285
"1984-03-26",2.5995
"1984-03-27",2.5885
"1984-03-28",2.5915
"1984-03-29",2.5855
"1984-03-30",2.594
"1984-04-02",2.598
"1984-04-03",2.6225
"1984-04-04",2.6215
"1984-04-05",2.631
"1984-04-06",2.6225
"1984-04-09",2.6305
"1984-04-10",2.6185
"1984-04-11",2.6095
"1984-04-12",2.618
"1984-04-13",2.6255
"1984-04-16",2.635
"1984-04-17",2.642
"1984-04-18",2.646
"1984-04-19",2.66
"1984-04-20",2.666
"1984-04-23",2.662
"1984-04-24",2.683
"1984-04-25",2.6805
"1984-04-26",2.697
"1984-04-27",2.7045
"1984-04-30",2.7215
"1984-05-01",2.7285
"1984-05-02",2.7265
"1984-05-03",2.7045
"1984-05-04",2.7235
"1984-05-07",2.773
"1984-05-08",2.7815
"1984-05-09",2.768
"1984-05-10",2.7785
"1984-05-11",2.7735
"1984-05-14",2.7555
"1984-05-15",2.743
"1984-05-16",2.746
"1984-05-17",2.76
"1984-05-18",2.777
"1984-05-21",2.7555
"1984-05-22",2.742
"1984-05-23",2.7585
"1984-05-24",2.743
"1984-05-25",2.728
"1984-05-29",2.732
"1984-05-30",2.736
"1984-05-31",2.7318
"1984-06-01",2.6845
"1984-06-04",2.666
"1984-06-05",2.686
"1984-06-06",2.678
"1984-06-07",2.695
"1984-06-08",2.6975
